CATEGORY,WORD1,WORD2,WORD3,TARGET
syntactic-verb,می‌گذرد,گذشت,می‌تواند,توانست
syntactic-verb,می‌گذرد,گذشت,می‌پرد,پرید
syntactic-verb,می‌گذرد,گذشت,می‌خزد,خزید
syntactic-verb,می‌گذرد,گذشت,می‌بارد,بارید
syntactic-verb,می‌گذرد,گذشت,می‌لرزد,لرزید
syntactic-verb,می‌گذرد,گذشت,می‌وزد,وزید
syntactic-verb,می‌گذرد,گذشت,می‌ریزد,ریخت
syntactic-verb,می‌گذرد,گذشت,برمی‌دارد,برداشت
syntactic-verb,می‌گذرد,گذشت,می‌گیرد,گرفت
syntactic-verb,می‌شنود,شنید,می‌رود,رفت
syntactic-verb,می‌شنود,شنید,می‌خورد,خورد
syntactic-verb,می‌شنود,شنید,می‌گوید,گفت
syntactic-verb,می‌شنود,شنید,می‌خندد,خندید
syntactic-verb,می‌شنود,شنید,می‌نویسد,نوشت
syntactic-verb,می‌شنود,شنید,می‌بیند,دید
syntactic-verb,می‌شنود,شنید,می‌جنگد,جنگید
syntactic-verb,می‌شنود,شنید,می‌سازد,ساخت
syntactic-verb,می‌شنود,شنید,می‌پردازد,پرداخت
syntactic-verb,می‌شنود,شنید,می‌جوید,جست
syntactic-verb,می‌شنود,شنید,می‌پزد,پخت
syntactic-verb,می‌شنود,شنید,می‌شوید,شست
syntactic-verb,می‌شنود,شنید,می‌کند,کرد
syntactic-verb,می‌شنود,شنید,می‌خواند,خواند
syntactic-verb,می‌شنود,شنید,می‌خرد,خرید
syntactic-verb,می‌شنود,شنید,می‌گذارد,گذاشت
syntactic-verb,می‌شنود,شنید,می‌گرید,گریست
syntactic-verb,می‌شنود,شنید,می‌خوابد,خوابید
syntactic-verb,می‌شنود,شنید,می‌سوزد,سوخت
syntactic-verb,می‌شنود,شنید,می‌شکند,شکست
syntactic-verb,می‌شنود,شنید,می‌برد,برد
syntactic-verb,می‌شنود,شنید,می‌گذرد,گذشت
syntactic-verb,می‌شنود,شنید,می‌دوزد,دوخت
syntactic-verb,می‌شنود,شنید,می‌کارد,کاشت
syntactic-verb,می‌شنود,شنید,می‌خواهد,خواست
syntactic-verb,می‌شنود,شنید,می‌آفریند,آفرید
syntactic-verb,می‌شنود,شنید,می‌آورد,آورد
syntactic-verb,می‌شنود,شنید,می‌بخشد,بخشید
syntactic-verb,می‌شنود,شنید,می‌پرسد,پرسید
syntactic-verb,می‌شنود,شنید,می‌پوشد,پوشید
syntactic-verb,می‌شنود,شنید,می‌پیچد,پیچید
syntactic-verb,می‌شنود,شنید,می‌زند,زد
syntactic-verb,می‌شنود,شنید,می‌نشیند,نشست
syntactic-verb,می‌شنود,شنید,می‌پرورد,پرورید
syntactic-verb,می‌شنود,شنید,می‌نوشد,نوشید
syntactic-verb,می‌شنود,شنید,می‌تواند,توانست
syntactic-verb,می‌شنود,شنید,می‌پرد,پرید
syntactic-verb,می‌شنود,شنید,می‌خزد,خزید
syntactic-verb,می‌شنود,شنید,می‌بارد,بارید
syntactic-verb,می‌شنود,شنید,می‌لرزد,لرزید
syntactic-verb,می‌شنود,شنید,می‌وزد,وزید
syntactic-verb,می‌شنود,شنید,می‌ریزد,ریخت
syntactic-verb,می‌شنود,شنید,برمی‌دارد,برداشت
syntactic-verb,می‌شنود,شنید,می‌گیرد,گرفت
syntactic-verb,می‌دوزد,دوخت,می‌رود,رفت
syntactic-verb,می‌دوزد,دوخت,می‌خورد,خورد
syntactic-verb,می‌دوزد,دوخت,می‌گوید,گفت
syntactic-verb,می‌دوزد,دوخت,می‌خندد,خندید
syntactic-verb,می‌دوزد,دوخت,می‌نویسد,نوشت
syntactic-verb,می‌دوزد,دوخت,می‌بیند,دید
syntactic-verb,می‌دوزد,دوخت,می‌جنگد,جنگید
syntactic-verb,می‌دوزد,دوخت,می‌سازد,ساخت
syntactic-verb,می‌دوزد,دوخت,می‌پردازد,پرداخت
syntactic-verb,می‌دوزد,دوخت,می‌جوید,جست
syntactic-verb,می‌دوزد,دوخت,می‌پزد,پخت
syntactic-verb,می‌دوزد,دوخت,می‌شوید,شست
syntactic-verb,می‌دوزد,دوخت,می‌کند,کرد
syntactic-verb,می‌دوزد,دوخت,می‌خواند,خواند
syntactic-verb,می‌دوزد,دوخت,می‌خرد,خرید
syntactic-verb,می‌دوزد,دوخت,می‌گذارد,گذاشت
syntactic-verb,می‌دوزد,دوخت,می‌گرید,گریست
syntactic-verb,می‌دوزد,دوخت,می‌خوابد,خوابید
syntactic-verb,می‌دوزد,دوخت,می‌سوزد,سوخت
syntactic-verb,می‌دوزد,دوخت,می‌شکند,شکست
syntactic-verb,می‌دوزد,دوخت,می‌برد,برد
syntactic-verb,می‌دوزد,دوخت,می‌گذرد,گذشت
syntactic-verb,می‌دوزد,دوخت,می‌شنود,شنید
syntactic-verb,می‌دوزد,دوخت,می‌کارد,کاشت
syntactic-verb,می‌دوزد,دوخت,می‌خواهد,خواست
syntactic-verb,می‌دوزد,دوخت,می‌آفریند,آفرید
syntactic-verb,می‌دوزد,دوخت,می‌آورد,آورد
syntactic-verb,می‌دوزد,دوخت,می‌بخشد,بخشید
syntactic-verb,می‌دوزد,دوخت,می‌پرسد,پرسید
syntactic-verb,می‌دوزد,دوخت,می‌پوشد,پوشید
syntactic-verb,می‌دوزد,دوخت,می‌پیچد,پیچید
syntactic-verb,می‌دوزد,دوخت,می‌زند,زد
syntactic-verb,می‌دوزد,دوخت,می‌نشیند,نشست
syntactic-verb,می‌دوزد,دوخت,می‌پرورد,پرورید
syntactic-verb,می‌دوزد,دوخت,می‌نوشد,نوشید
syntactic-verb,می‌دوزد,دوخت,می‌تواند,توانست
syntactic-verb,می‌دوزد,دوخت,می‌پرد,پرید
syntactic-verb,می‌دوزد,دوخت,می‌خزد,خزید
syntactic-verb,می‌دوزد,دوخت,می‌بارد,بارید
syntactic-verb,می‌دوزد,دوخت,می‌لرزد,لرزید
syntactic-verb,می‌دوزد,دوخت,می‌وزد,وزید
syntactic-verb,می‌دوزد,دوخت,می‌ریزد,ریخت
syntactic-verb,می‌دوزد,دوخت,برمی‌دارد,برداشت
syntactic-verb,می‌دوزد,دوخت,می‌گیرد,گرفت
syntactic-verb,می‌کارد,کاشت,می‌رود,رفت
syntactic-verb,می‌کارد,کاشت,می‌خورد,خورد
syntactic-verb,می‌کارد,کاشت,می‌گوید,گفت
syntactic-verb,می‌کارد,کاشت,می‌خندد,خندید
syntactic-verb,می‌کارد,کاشت,می‌نویسد,نوشت
syntactic-verb,می‌کارد,کاشت,می‌بیند,دید
syntactic-verb,می‌کارد,کاشت,می‌جنگد,جنگید
syntactic-verb,می‌کارد,کاشت,می‌سازد,ساخت
syntactic-verb,می‌کارد,کاشت,می‌پردازد,پرداخت
syntactic-verb,می‌کارد,کاشت,می‌جوید,جست
syntactic-verb,می‌کارد,کاشت,می‌پزد,پخت
syntactic-verb,می‌کارد,کاشت,می‌شوید,شست
syntactic-verb,می‌کارد,کاشت,می‌کند,کرد
syntactic-verb,می‌کارد,کاشت,می‌خواند,خواند
syntactic-verb,می‌کارد,کاشت,می‌خرد,خرید
syntactic-verb,می‌کارد,کاشت,می‌گذارد,گذاشت
syntactic-verb,می‌کارد,کاشت,می‌گرید,گریست
syntactic-verb,می‌کارد,کاشت,می‌خوابد,خوابید
syntactic-verb,می‌کارد,کاشت,می‌سوزد,سوخت
syntactic-verb,می‌کارد,کاشت,می‌شکند,شکست
syntactic-verb,می‌کارد,کاشت,می‌برد,برد
syntactic-verb,می‌کارد,کاشت,می‌گذرد,گذشت
syntactic-verb,می‌کارد,کاشت,می‌شنود,شنید
syntactic-verb,می‌کارد,کاشت,می‌دوزد,دوخت
syntactic-verb,می‌کارد,کاشت,می‌خواهد,خواست
syntactic-verb,می‌کارد,کاشت,می‌آفریند,آفرید
syntactic-verb,می‌کارد,کاشت,می‌آورد,آورد
syntactic-verb,می‌کارد,کاشت,می‌بخشد,بخشید
syntactic-verb,می‌کارد,کاشت,می‌پرسد,پرسید
syntactic-verb,می‌کارد,کاشت,می‌پوشد,پوشید
syntactic-verb,می‌کارد,کاشت,می‌پیچد,پیچید
syntactic-verb,می‌کارد,کاشت,می‌زند,زد
syntactic-verb,می‌کارد,کاشت,می‌نشیند,نشست
syntactic-verb,می‌کارد,کاشت,می‌پرورد,پرورید
syntactic-verb,می‌کارد,کاشت,می‌نوشد,نوشید
syntactic-verb,می‌کارد,کاشت,می‌تواند,توانست
syntactic-verb,می‌کارد,کاشت,می‌پرد,پرید
syntactic-verb,می‌کارد,کاشت,می‌خزد,خزید
syntactic-verb,می‌کارد,کاشت,می‌بارد,بارید
syntactic-verb,می‌کارد,کاشت,می‌لرزد,لرزید
syntactic-verb,می‌کارد,کاشت,می‌وزد,وزید
syntactic-verb,می‌کارد,کاشت,می‌ریزد,ریخت
syntactic-verb,می‌کارد,کاشت,برمی‌دارد,برداشت
syntactic-verb,می‌کارد,کاشت,می‌گیرد,گرفت
syntactic-verb,می‌خواهد,خواست,می‌رود,رفت
syntactic-verb,می‌خواهد,خواست,می‌خورد,خورد
syntactic-verb,می‌خواهد,خواست,می‌گوید,گفت
syntactic-verb,می‌خواهد,خواست,می‌خندد,خندید
syntactic-verb,می‌خواهد,خواست,می‌نویسد,نوشت
syntactic-verb,می‌خواهد,خواست,می‌بیند,دید
syntactic-verb,می‌خواهد,خواست,می‌جنگد,جنگید
syntactic-verb,می‌خواهد,خواست,می‌سازد,ساخت
syntactic-verb,می‌خواهد,خواست,می‌پردازد,پرداخت
syntactic-verb,می‌خواهد,خواست,می‌جوید,جست
syntactic-verb,می‌خواهد,خواست,می‌پزد,پخت
syntactic-verb,می‌خواهد,خواست,می‌شوید,شست
syntactic-verb,می‌خواهد,خواست,می‌کند,کرد
syntactic-verb,می‌خواهد,خواست,می‌خواند,خواند
syntactic-verb,می‌خواهد,خواست,می‌خرد,خرید
syntactic-verb,می‌خواهد,خواست,می‌گذارد,گذاشت
syntactic-verb,می‌خواهد,خواست,می‌گرید,گریست
syntactic-verb,می‌خواهد,خواست,می‌خوابد,خوابید
syntactic-verb,می‌خواهد,خواست,می‌سوزد,سوخت
syntactic-verb,می‌خواهد,خواست,می‌شکند,شکست
syntactic-verb,می‌خواهد,خواست,می‌برد,برد
syntactic-verb,می‌خواهد,خواست,می‌گذرد,گذشت
syntactic-verb,می‌خواهد,خواست,می‌شنود,شنید
syntactic-verb,می‌خواهد,خواست,می‌دوزد,دوخت
syntactic-verb,می‌خواهد,خواست,می‌کارد,کاشت
syntactic-verb,می‌خواهد,خواست,می‌آفریند,آفرید
syntactic-verb,می‌خواهد,خواست,می‌آورد,آورد
syntactic-verb,می‌خواهد,خواست,می‌بخشد,بخشید
syntactic-verb,می‌خواهد,خواست,می‌پرسد,پرسید
syntactic-verb,می‌خواهد,خواست,می‌پوشد,پوشید
syntactic-verb,می‌خواهد,خواست,می‌پیچد,پیچید
syntactic-verb,می‌خواهد,خواست,می‌زند,زد
syntactic-verb,می‌خواهد,خواست,می‌نشیند,نشست
syntactic-verb,می‌خواهد,خواست,می‌پرورد,پرورید
syntactic-verb,می‌خواهد,خواست,می‌نوشد,نوشید
syntactic-verb,می‌خواهد,خواست,می‌تواند,توانست
syntactic-verb,می‌خواهد,خواست,می‌پرد,پرید
syntactic-verb,می‌خواهد,خواست,می‌خزد,خزید
syntactic-verb,می‌خواهد,خواست,می‌بارد,بارید
syntactic-verb,می‌خواهد,خواست,می‌لرزد,لرزید
syntactic-verb,می‌خواهد,خواست,می‌وزد,وزید
syntactic-verb,می‌خواهد,خواست,می‌ریزد,ریخت
syntactic-verb,می‌خواهد,خواست,برمی‌دارد,برداشت
syntactic-verb,می‌خواهد,خواست,می‌گیرد,گرفت
syntactic-verb,می‌آفریند,آفرید,می‌رود,رفت
syntactic-verb,می‌آفریند,آفرید,می‌خورد,خورد
syntactic-verb,می‌آفریند,آفرید,می‌گوید,گفت
syntactic-verb,می‌آفریند,آفرید,می‌خندد,خندید
syntactic-verb,می‌آفریند,آفرید,می‌نویسد,نوشت
syntactic-verb,می‌آفریند,آفرید,می‌بیند,دید
syntactic-verb,می‌آفریند,آفرید,می‌جنگد,جنگید
syntactic-verb,می‌آفریند,آفرید,می‌سازد,ساخت
syntactic-verb,می‌آفریند,آفرید,می‌پردازد,پرداخت
syntactic-verb,می‌آفریند,آفرید,می‌جوید,جست
syntactic-verb,می‌آفریند,آفرید,می‌پزد,پخت
syntactic-verb,می‌آفریند,آفرید,می‌شوید,شست
syntactic-verb,می‌آفریند,آفرید,می‌کند,کرد
syntactic-verb,می‌آفریند,آفرید,می‌خواند,خواند
syntactic-verb,می‌آفریند,آفرید,می‌خرد,خرید
syntactic-verb,می‌آفریند,آفرید,می‌گذارد,گذاشت
syntactic-verb,می‌آفریند,آفرید,می‌گرید,گریست
syntactic-verb,می‌آفریند,آفرید,می‌خوابد,خوابید
syntactic-verb,می‌آفریند,آفرید,می‌سوزد,سوخت
syntactic-verb,می‌آفریند,آفرید,می‌شکند,شکست
syntactic-verb,می‌آفریند,آفرید,می‌برد,برد
syntactic-verb,می‌آفریند,آفرید,می‌گذرد,گذشت
syntactic-verb,می‌آفریند,آفرید,می‌شنود,شنید
syntactic-verb,می‌آفریند,آفرید,می‌دوزد,دوخت
syntactic-verb,می‌آفریند,آفرید,می‌کارد,کاشت
syntactic-verb,می‌آفریند,آفرید,می‌خواهد,خواست
syntactic-verb,می‌آفریند,آفرید,می‌آورد,آورد
syntactic-verb,می‌آفریند,آفرید,می‌بخشد,بخشید
syntactic-verb,می‌آفریند,آفرید,می‌پرسد,پرسید
syntactic-verb,می‌آفریند,آفرید,می‌پوشد,پوشید
syntactic-verb,می‌آفریند,آفرید,می‌پیچد,پیچید
syntactic-verb,می‌آفریند,آفرید,می‌زند,زد
syntactic-verb,می‌آفریند,آفرید,می‌نشیند,نشست
syntactic-verb,می‌آفریند,آفرید,می‌پرورد,پرورید
syntactic-verb,می‌آفریند,آفرید,می‌نوشد,نوشید
syntactic-verb,می‌آفریند,آفرید,می‌تواند,توانست
syntactic-verb,می‌آفریند,آفرید,می‌پرد,پرید
syntactic-verb,می‌آفریند,آفرید,می‌خزد,خزید
syntactic-verb,می‌آفریند,آفرید,می‌بارد,بارید
syntactic-verb,می‌آفریند,آفرید,می‌لرزد,لرزید
syntactic-verb,می‌آفریند,آفرید,می‌وزد,وزید
syntactic-verb,می‌آفریند,آفرید,می‌ریزد,ریخت
syntactic-verb,می‌آفریند,آفرید,برمی‌دارد,برداشت
syntactic-verb,می‌آفریند,آفرید,می‌گیرد,گرفت
syntactic-verb,می‌آورد,آورد,می‌رود,رفت
syntactic-verb,می‌آورد,آورد,می‌خورد,خورد
syntactic-verb,می‌آورد,آورد,می‌گوید,گفت
syntactic-verb,می‌آورد,آورد,می‌خندد,خندید
syntactic-verb,می‌آورد,آورد,می‌نویسد,نوشت
syntactic-verb,می‌آورد,آورد,می‌بیند,دید
syntactic-verb,می‌آورد,آورد,می‌جنگد,جنگید
syntactic-verb,می‌آورد,آورد,می‌سازد,ساخت
syntactic-verb,می‌آورد,آورد,می‌پردازد,پرداخت
syntactic-verb,می‌آورد,آورد,می‌جوید,جست
syntactic-verb,می‌آورد,آورد,می‌پزد,پخت
syntactic-verb,می‌آورد,آورد,می‌شوید,شست
syntactic-verb,می‌آورد,آورد,می‌کند,کرد
syntactic-verb,می‌آورد,آورد,می‌خواند,خواند
syntactic-verb,می‌آورد,آورد,می‌خرد,خرید
syntactic-verb,می‌آورد,آورد,می‌گذارد,گذاشت
syntactic-verb,می‌آورد,آورد,می‌گرید,گریست
syntactic-verb,می‌آورد,آورد,می‌خوابد,خوابید
syntactic-verb,می‌آورد,آورد,می‌سوزد,سوخت
syntactic-verb,می‌آورد,آورد,می‌شکند,شکست
syntactic-verb,می‌آورد,آورد,می‌برد,برد
syntactic-verb,می‌آورد,آورد,می‌گذرد,گذشت
syntactic-verb,می‌آورد,آورد,می‌شنود,شنید
syntactic-verb,می‌آورد,آورد,می‌دوزد,دوخت
syntactic-verb,می‌آورد,آورد,می‌کارد,کاشت
syntactic-verb,می‌آورد,آورد,می‌خواهد,خواست
syntactic-verb,می‌آورد,آورد,می‌آفریند,آفرید
syntactic-verb,می‌آورد,آورد,می‌بخشد,بخشید
syntactic-verb,می‌آورد,آورد,می‌پرسد,پرسید
syntactic-verb,می‌آورد,آورد,می‌پوشد,پوشید
syntactic-verb,می‌آورد,آورد,می‌پیچد,پیچید
syntactic-verb,می‌آورد,آورد,می‌زند,زد
syntactic-verb,می‌آورد,آورد,می‌نشیند,نشست
syntactic-verb,می‌آورد,آورد,می‌پرورد,پرورید
syntactic-verb,می‌آورد,آورد,می‌نوشد,نوشید
syntactic-verb,می‌آورد,آورد,می‌تواند,توانست
syntactic-verb,می‌آورد,آورد,می‌پرد,پرید
syntactic-verb,می‌آورد,آورد,می‌خزد,خزید
syntactic-verb,می‌آورد,آورد,می‌بارد,بارید
syntactic-verb,می‌آورد,آورد,می‌لرزد,لرزید
syntactic-verb,می‌آورد,آورد,می‌وزد,وزید
syntactic-verb,می‌آورد,آورد,می‌ریزد,ریخت
syntactic-verb,می‌آورد,آورد,برمی‌دارد,برداشت
syntactic-verb,می‌آورد,آورد,می‌گیرد,گرفت
syntactic-verb,می‌بخشد,بخشید,می‌رود,رفت
syntactic-verb,می‌بخشد,بخشید,می‌خورد,خورد
syntactic-verb,می‌بخشد,بخشید,می‌گوید,گفت
syntactic-verb,می‌بخشد,بخشید,می‌خندد,خندید
syntactic-verb,می‌بخشد,بخشید,می‌نویسد,نوشت
syntactic-verb,می‌بخشد,بخشید,می‌بیند,دید
syntactic-verb,می‌بخشد,بخشید,می‌جنگد,جنگید
syntactic-verb,می‌بخشد,بخشید,می‌سازد,ساخت
syntactic-verb,می‌بخشد,بخشید,می‌پردازد,پرداخت
syntactic-verb,می‌بخشد,بخشید,می‌جوید,جست
syntactic-verb,می‌بخشد,بخشید,می‌پزد,پخت
syntactic-verb,می‌بخشد,بخشید,می‌شوید,شست
syntactic-verb,می‌بخشد,بخشید,می‌کند,کرد
syntactic-verb,می‌بخشد,بخشید,می‌خواند,خواند
syntactic-verb,می‌بخشد,بخشید,می‌خرد,خرید
syntactic-verb,می‌بخشد,بخشید,می‌گذارد,گذاشت
syntactic-verb,می‌بخشد,بخشید,می‌گرید,گریست
syntactic-verb,می‌بخشد,بخشید,می‌خوابد,خوابید
syntactic-verb,می‌بخشد,بخشید,می‌سوزد,سوخت
syntactic-verb,می‌بخشد,بخشید,می‌شکند,شکست
syntactic-verb,می‌بخشد,بخشید,می‌برد,برد
syntactic-verb,می‌بخشد,بخشید,می‌گذرد,گذشت
syntactic-verb,می‌بخشد,بخشید,می‌شنود,شنید
syntactic-verb,می‌بخشد,بخشید,می‌دوزد,دوخت
syntactic-verb,می‌بخشد,بخشید,می‌کارد,کاشت
syntactic-verb,می‌بخشد,بخشید,می‌خواهد,خواست
syntactic-verb,می‌بخشد,بخشید,می‌آفریند,آفرید
syntactic-verb,می‌بخشد,بخشید,می‌آورد,آورد
syntactic-verb,می‌بخشد,بخشید,می‌پرسد,پرسید
syntactic-verb,می‌بخشد,بخشید,می‌پوشد,پوشید
syntactic-verb,می‌بخشد,بخشید,می‌پیچد,پیچید
syntactic-verb,می‌بخشد,بخشید,می‌زند,زد
syntactic-verb,می‌بخشد,بخشید,می‌نشیند,نشست
syntactic-verb,می‌بخشد,بخشید,می‌پرورد,پرورید
syntactic-verb,می‌بخشد,بخشید,می‌نوشد,نوشید
syntactic-verb,می‌بخشد,بخشید,می‌تواند,توانست
syntactic-verb,می‌بخشد,بخشید,می‌پرد,پرید
syntactic-verb,می‌بخشد,بخشید,می‌خزد,خزید
syntactic-verb,می‌بخشد,بخشید,می‌بارد,بارید
syntactic-verb,می‌بخشد,بخشید,می‌لرزد,لرزید
syntactic-verb,می‌بخشد,بخشید,می‌وزد,وزید
syntactic-verb,می‌بخشد,بخشید,می‌ریزد,ریخت
syntactic-verb,می‌بخشد,بخشید,برمی‌دارد,برداشت
syntactic-verb,می‌بخشد,بخشید,می‌گیرد,گرفت
syntactic-verb,می‌پرسد,پرسید,می‌رود,رفت
syntactic-verb,می‌پرسد,پرسید,می‌خورد,خورد
syntactic-verb,می‌پرسد,پرسید,می‌گوید,گفت
syntactic-verb,می‌پرسد,پرسید,می‌خندد,خندید
syntactic-verb,می‌پرسد,پرسید,می‌نویسد,نوشت
syntactic-verb,می‌پرسد,پرسید,می‌بیند,دید
syntactic-verb,می‌پرسد,پرسید,می‌جنگد,جنگید
syntactic-verb,می‌پرسد,پرسید,می‌سازد,ساخت
syntactic-verb,می‌پرسد,پرسید,می‌پردازد,پرداخت
syntactic-verb,می‌پرسد,پرسید,می‌جوید,جست
syntactic-verb,می‌پرسد,پرسید,می‌پزد,پخت
syntactic-verb,می‌پرسد,پرسید,می‌شوید,شست
syntactic-verb,می‌پرسد,پرسید,می‌کند,کرد
syntactic-verb,می‌پرسد,پرسید,می‌خواند,خواند
syntactic-verb,می‌پرسد,پرسید,می‌خرد,خرید
syntactic-verb,می‌پرسد,پرسید,می‌گذارد,گذاشت
syntactic-verb,می‌پرسد,پرسید,می‌گرید,گریست
syntactic-verb,می‌پرسد,پرسید,می‌خوابد,خوابید
syntactic-verb,می‌پرسد,پرسید,می‌سوزد,سوخت
syntactic-verb,می‌پرسد,پرسید,می‌شکند,شکست
syntactic-verb,می‌پرسد,پرسید,می‌برد,برد
syntactic-verb,می‌پرسد,پرسید,می‌گذرد,گذشت
syntactic-verb,می‌پرسد,پرسید,می‌شنود,شنید
syntactic-verb,می‌پرسد,پرسید,می‌دوزد,دوخت
syntactic-verb,می‌پرسد,پرسید,می‌کارد,کاشت
syntactic-verb,می‌پرسد,پرسید,می‌خواهد,خواست
syntactic-verb,می‌پرسد,پرسید,می‌آفریند,آفرید
syntactic-verb,می‌پرسد,پرسید,می‌آورد,آورد
syntactic-verb,می‌پرسد,پرسید,می‌بخشد,بخشید
syntactic-verb,می‌پرسد,پرسید,می‌پوشد,پوشید
syntactic-verb,می‌پرسد,پرسید,می‌پیچد,پیچید
syntactic-verb,می‌پرسد,پرسید,می‌زند,زد
syntactic-verb,می‌پرسد,پرسید,می‌نشیند,نشست
syntactic-verb,می‌پرسد,پرسید,می‌پرورد,پرورید
syntactic-verb,می‌پرسد,پرسید,می‌نوشد,نوشید
syntactic-verb,می‌پرسد,پرسید,می‌تواند,توانست
syntactic-verb,می‌پرسد,پرسید,می‌پرد,پرید
syntactic-verb,می‌پرسد,پرسید,می‌خزد,خزید
syntactic-verb,می‌پرسد,پرسید,می‌بارد,بارید
syntactic-verb,می‌پرسد,پرسید,می‌لرزد,لرزید
syntactic-verb,می‌پرسد,پرسید,می‌وزد,وزید
syntactic-verb,می‌پرسد,پرسید,می‌ریزد,ریخت
syntactic-verb,می‌پرسد,پرسید,برمی‌دارد,برداشت
syntactic-verb,می‌پرسد,پرسید,می‌گیرد,گرفت
syntactic-verb,می‌پوشد,پوشید,می‌رود,رفت
syntactic-verb,می‌پوشد,پوشید,می‌خورد,خورد
syntactic-verb,می‌پوشد,پوشید,می‌گوید,گفت
syntactic-verb,می‌پوشد,پوشید,می‌خندد,خندید
syntactic-verb,می‌پوشد,پوشید,می‌نویسد,نوشت
syntactic-verb,می‌پوشد,پوشید,می‌بیند,دید
syntactic-verb,می‌پوشد,پوشید,می‌جنگد,جنگید
syntactic-verb,می‌پوشد,پوشید,می‌سازد,ساخت
syntactic-verb,می‌پوشد,پوشید,می‌پردازد,پرداخت
syntactic-verb,می‌پوشد,پوشید,می‌جوید,جست
syntactic-verb,می‌پوشد,پوشید,می‌پزد,پخت
syntactic-verb,می‌پوشد,پوشید,می‌شوید,شست
syntactic-verb,می‌پوشد,پوشید,می‌کند,کرد
syntactic-verb,می‌پوشد,پوشید,می‌خواند,خواند
syntactic-verb,می‌پوشد,پوشید,می‌خرد,خرید
syntactic-verb,می‌پوشد,پوشید,می‌گذارد,گذاشت
syntactic-verb,می‌پوشد,پوشید,می‌گرید,گریست
syntactic-verb,می‌پوشد,پوشید,می‌خوابد,خوابید
syntactic-verb,می‌پوشد,پوشید,می‌سوزد,سوخت
syntactic-verb,می‌پوشد,پوشید,می‌شکند,شکست
syntactic-verb,می‌پوشد,پوشید,می‌برد,برد
syntactic-verb,می‌پوشد,پوشید,می‌گذرد,گذشت
syntactic-verb,می‌پوشد,پوشید,می‌شنود,شنید
syntactic-verb,می‌پوشد,پوشید,می‌دوزد,دوخت
syntactic-verb,می‌پوشد,پوشید,می‌کارد,کاشت
syntactic-verb,می‌پوشد,پوشید,می‌خواهد,خواست
syntactic-verb,می‌پوشد,پوشید,می‌آفریند,آفرید
syntactic-verb,می‌پوشد,پوشید,می‌آورد,آورد
syntactic-verb,می‌پوشد,پوشید,می‌بخشد,بخشید
syntactic-verb,می‌پوشد,پوشید,می‌پرسد,پرسید
syntactic-verb,می‌پوشد,پوشید,می‌پیچد,پیچید
syntactic-verb,می‌پوشد,پوشید,می‌زند,زد
syntactic-verb,می‌پوشد,پوشید,می‌نشیند,نشست
syntactic-verb,می‌پوشد,پوشید,می‌پرورد,پرورید
syntactic-verb,می‌پوشد,پوشید,می‌نوشد,نوشید
syntactic-verb,می‌پوشد,پوشید,می‌تواند,توانست
syntactic-verb,می‌پوشد,پوشید,می‌پرد,پرید
syntactic-verb,می‌پوشد,پوشید,می‌خزد,خزید
syntactic-verb,می‌پوشد,پوشید,می‌بارد,بارید
syntactic-verb,می‌پوشد,پوشید,می‌لرزد,لرزید
syntactic-verb,می‌پوشد,پوشید,می‌وزد,وزید
syntactic-verb,می‌پوشد,پوشید,می‌ریزد,ریخت
syntactic-verb,می‌پوشد,پوشید,برمی‌دارد,برداشت
syntactic-verb,می‌پوشد,پوشید,می‌گیرد,گرفت
syntactic-verb,می‌پیچد,پیچید,می‌رود,رفت
syntactic-verb,می‌پیچد,پیچید,می‌خورد,خورد
syntactic-verb,می‌پیچد,پیچید,می‌گوید,گفت
syntactic-verb,می‌پیچد,پیچید,می‌خندد,خندید
syntactic-verb,می‌پیچد,پیچید,می‌نویسد,نوشت
syntactic-verb,می‌پیچد,پیچید,می‌بیند,دید
syntactic-verb,می‌پیچد,پیچید,می‌جنگد,جنگید
syntactic-verb,می‌پیچد,پیچید,می‌سازد,ساخت
syntactic-verb,می‌پیچد,پیچید,می‌پردازد,پرداخت
syntactic-verb,می‌پیچد,پیچید,می‌جوید,جست
syntactic-verb,می‌پیچد,پیچید,می‌پزد,پخت
syntactic-verb,می‌پیچد,پیچید,می‌شوید,شست
syntactic-verb,می‌پیچد,پیچید,می‌کند,کرد
syntactic-verb,می‌پیچد,پیچید,می‌خواند,خواند
syntactic-verb,می‌پیچد,پیچید,می‌خرد,خرید
syntactic-verb,می‌پیچد,پیچید,می‌گذارد,گذاشت
syntactic-verb,می‌پیچد,پیچید,می‌گرید,گریست
syntactic-verb,می‌پیچد,پیچید,می‌خوابد,خوابید
syntactic-verb,می‌پیچد,پیچید,می‌سوزد,سوخت
syntactic-verb,می‌پیچد,پیچید,می‌شکند,شکست
syntactic-verb,می‌پیچد,پیچید,می‌برد,برد
syntactic-verb,می‌پیچد,پیچید,می‌گذرد,گذشت
syntactic-verb,می‌پیچد,پیچید,می‌شنود,شنید
syntactic-verb,می‌پیچد,پیچید,می‌دوزد,دوخت
syntactic-verb,می‌پیچد,پیچید,می‌کارد,کاشت
syntactic-verb,می‌پیچد,پیچید,می‌خواهد,خواست
syntactic-verb,می‌پیچد,پیچید,می‌آفریند,آفرید
syntactic-verb,می‌پیچد,پیچید,می‌آورد,آورد
syntactic-verb,می‌پیچد,پیچید,می‌بخشد,بخشید
